date,open,high,low,close,volume,source
2022-06-13,4630.92,4721.65,4575.93,4598.6499,801334290,akshare.stock_hk_index_daily_sina(HSTECH)
2022-06-14,4504.59,4650.08,4468.36,4595.74023,608161294,akshare.stock_hk_index_daily_sina(HSTECH)
2022-06-15,4653.61,4744.38,4653.61,4703.72022,645099740,akshare.stock_hk_index_daily_sina(HSTECH)
2022-06-16,4764.45,4781.43,4503.3,4547.22022,669992480,akshare.stock_hk_index_daily_sina(HSTECH)
2022-06-17,4493.71,4671.36,4492.68,4653.35986,765315772,akshare.stock_hk_index_daily_sina(HSTECH)
2022-06-20,4625.93,4673.01,4537.66,4657.37012,467122038,akshare.stock_hk_index_daily_sina(HSTECH)
2022-06-21,4677.1,4766.03,4632.11,4760.14014,607131364,akshare.stock_hk_index_daily_sina(HSTECH)
2022-06-22,4737.49,4756.0,4552.33,4552.33008,766569838,akshare.stock_hk_index_daily_sina(HSTECH)
2022-06-23,4608.18,4692.79,4553.88,4655.91016,623534889,akshare.stock_hk_index_daily_sina(HSTECH)
2022-06-24,4724.53,4864.47,4720.23,4844.58008,649109797,akshare.stock_hk_index_daily_sina(HSTECH)
2022-06-27,4906.36,5128.06,4906.36,5072.89014,1264951199,akshare.stock_hk_index_daily_sina(HSTECH)
2022-06-28,5027.5,5137.77,4924.22,5103.89014,951130021,akshare.stock_hk_index_daily_sina(HSTECH)
2022-06-29,4987.51,5066.63,4876.22,4937.22998,719025562,akshare.stock_hk_index_daily_sina(HSTECH)
2022-06-30,4903.15,4964.36,4810.34,4870.29981,2467017131,akshare.stock_hk_index_daily_sina(HSTECH)
2022-07-04,4851.48,4905.18,4787.33,4884.18018,1428230171,akshare.stock_hk_index_daily_sina(HSTECH)
2022-07-05,4959.25,4991.98,4841.57,4861.3999,1209416226,akshare.stock_hk_index_daily_sina(HSTECH)
2022-07-06,4868.24,4904.78,4703.9,4801.75,862248982,akshare.stock_hk_index_daily_sina(HSTECH)
